Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MSFT","MICROSOFT CORP","Equity","3.18","109.41","5,523,803.00","604,359,286.23","604,359,286.23","Information Technology","2588173","US5949181045","NASDAQ"
"AAPL","APPLE INC","Equity","3.11","171.06","3,461,405.00","592,107,939.30","592,107,939.30","Information Technology","2046251","US0378331005","NASDAQ"
"AMZN","AMAZON COM INC","Equity","2.52","1,619.44","296,326.00","479,882,177.44","479,882,177.44","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"FB","FACEBOOK CLASS A INC","Equity","1.46","160.04","1,733,117.00","277,368,044.68","277,368,044.68","Communication","B7TL820","US30303M1027","NASDAQ"
"JNJ","JOHNSON & JOHNSON","Equity","1.39","135.42","1,956,717.00","264,978,616.14","264,978,616.14","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.34","105.47","2,411,766.00","254,368,960.02","254,368,960.02","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"GOOG","ALPHABET INC CLASS C","Equity","1.28","1,096.97","221,929.00","243,449,455.13","243,449,455.13","Communication","BYY88Y7","US02079K1079","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","1.26","1,104.21","217,761.00","240,453,873.81","240,453,873.81","Communication","BYVY8G0","US02079K3059","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.26","77.82","3,087,682.00","240,283,413.24","240,283,413.24","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"BAC","BANK OF AMERICA CORP","Equity","1.03","29.29","6,667,108.00","195,279,593.32","195,279,593.32","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.98","266.40","696,648.00","185,587,027.20","185,587,027.20","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.97","144.00","1,283,681.00","184,850,064.00","184,850,064.00","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.95","99.78","1,815,343.00","181,134,924.54","181,134,924.54","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.94","42.14","4,228,579.00","178,192,319.06","178,192,319.06","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"INTC","INTEL CORP","Equity","0.90","51.41","3,330,035.00","171,197,099.35","171,197,099.35","Information Technology","2463247","US4581401001","NASDAQ"
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.89","56.15","3,014,890.00","169,286,073.50","169,286,073.50","Communication","2090571","US92343V1044","New York Stock Exchange Inc."
"CVX","CHEVRON CORP","Equity","0.87","119.14","1,388,258.00","165,397,058.12","165,397,058.12","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"CSCO","CISCO SYSTEMS INC","Equity","0.86","49.41","3,306,360.00","163,367,247.60","163,367,247.60","Information Technology","2198163","US17275R1023","NASDAQ"
"T","AT&T INC","Equity","0.86","30.83","5,297,700.00","163,328,091.00","163,328,091.00","Communication","2831811","US00206R1023","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.86","417.58","390,217.00","162,946,814.86","162,946,814.86","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.85","191.82","840,038.00","161,136,089.16","161,136,089.16","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.81","49.56","3,092,669.00","153,272,675.64","153,272,675.64","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.80","79.83","1,897,093.00","151,444,934.19","151,444,934.19","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.77","219.31","669,555.00","146,840,107.05","146,840,107.05","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"CMCSA","COMCAST CORP CLASS A","Equity","0.67","38.47","3,329,808.00","128,097,713.76","128,097,713.76","Communication","2044545","US20030N1019","NASDAQ"
"KO","COCA-COLA","Equity","0.67","45.86","2,787,800.00","127,848,508.00","127,848,508.00","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"DIS","WALT DISNEY","Equity","0.65","114.29","1,086,569.00","124,183,971.01","124,183,971.01","Communication","2270726","US2546871060","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.63","116.10","1,032,472.00","119,869,999.20","119,869,999.20","Consumer Staples","2681511","US7134481081","NASDAQ"
"C","CITIGROUP INC","Equity","0.60","64.32","1,778,865.00","114,416,596.80","114,416,596.80","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"NFLX","NETFLIX INC","Equity","0.57","356.97","303,888.00","108,478,899.36","108,478,899.36","Communication","2857817","US64110L1061","NASDAQ"
"MCD","MCDONALDS CORP","Equity","0.54","182.81","566,171.00","103,501,720.51","103,501,720.51","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"WMT","WALMART INC","Equity","0.54","99.39","1,040,113.00","103,376,831.07","103,376,831.07","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"PM","PHILIP MORRIS INTERNATIONAL INC","Equity","0.51","85.58","1,132,969.00","96,959,487.02","96,959,487.02","Consumer Staples","B2PKRQ3","US7181721090","New York Stock Exchange Inc."
"ORCL","ORACLE CORP","Equity","0.51","52.11","1,856,882.00","96,762,121.02","96,762,121.02","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"ABT","ABBOTT LABORATORIES","Equity","0.49","75.14","1,247,510.00","93,737,901.40","93,737,901.40","Health Care","2002305","US0028241000","New York Stock Exchange Inc."
"DWDP","DOWDUPONT INC","Equity","0.49","55.26","1,673,866.00","92,497,835.16","92,497,835.16","Materials","BYP66M4","US26078J1007","New York Stock Exchange Inc."
"ADBE","ADOBE INC","Equity","0.49","257.76","358,415.00","92,385,050.40","92,385,050.40","Information Technology","2008154","US00724F1012","NASDAQ"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.49","137.84","670,127.00","92,370,305.68","92,370,305.68","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.48","170.17","539,634.00","91,829,517.78","91,829,517.78","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"MDT","MEDTRONIC PLC","Equity","0.48","92.61","986,554.00","91,364,765.94","91,364,765.94","Health Care","BTN1Y11","IE00BTN1Y115","New York Stock Exchange Inc."
"ABBV","ABBVIE INC","Equity","0.46","78.75","1,104,649.00","86,991,108.75","86,991,108.75","Health Care","B92SR70","US00287Y1091","New York Stock Exchange Inc."
"MMM","3M","Equity","0.45","207.77","415,658.00","86,361,262.66","86,361,262.66","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.45","185.50","464,936.00","86,245,628.00","86,245,628.00","Health Care","2023607","US0311621009","NASDAQ"
"AVGO","BROADCOM INC","Equity","0.44","280.94","299,936.00","84,264,019.84","84,264,019.84","Information Technology","BDZ78H9","US11135F1012","NASDAQ"
"LLY","ELI LILLY","Equity","0.44","122.72","685,863.00","84,169,107.36","84,169,107.36","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"CRM","SALESFORCE.COM INC","Equity","0.44","159.63","524,409.00","83,711,408.67","83,711,408.67","Information Technology","2310525","US79466L3024","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.44","152.61","543,625.00","82,962,611.25","82,962,611.25","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"PYPL","PAYPAL HOLDINGS INC","Equity","0.43","94.96","866,484.00","82,281,320.64","82,281,320.64","Information Technology","BYW36M8","US70450Y1038","NASDAQ"
"NKE","NIKE INC CLASS B","Equity","0.40","83.95","915,367.00","76,845,059.65","76,845,059.65","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"ACN","ACCENTURE PLC CLASS A","Equity","0.39","159.53","469,068.00","74,830,418.04","74,830,418.04","Information Technology","B4BNMY3","IE00B4BNMY34","New York Stock Exchange Inc."
"TXN","TEXAS INSTRUMENT INC","Equity","0.39","106.64","699,721.00","74,618,247.44","74,618,247.44","Information Technology","2885409","US8825081040","NASDAQ"
"UTX","UNITED TECHNOLOGIES CORP","Equity","0.39","126.32","589,702.00","74,491,156.64","74,491,156.64","Industrials","2915500","US9130171096","New York Stock Exchange Inc."
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.39","251.45","291,795.00","73,371,852.75","73,371,852.75","Health Care","2886907","US8835561023","New York Stock Exchange Inc."
"MO","ALTRIA GROUP INC","Equity","0.37","50.37","1,381,376.00","69,579,909.12","69,579,909.12","Consumer Staples","2692632","US02209S1033","New York Stock Exchange Inc."
"LIN","LINDE PLC","Equity","0.36","171.40","401,347.00","68,790,875.80","68,790,875.80","Materials","BZ12WP8","IE00BZ12WP82","New York Stock Exchange Inc."
"COST","COSTCO WHOLESALE CORP","Equity","0.36","215.23","318,712.00","68,596,383.76","68,596,383.76","Consumer Staples","2701271","US22160K1051","NASDAQ"
"NVDA","NVIDIA CORP","Equity","0.35","155.77","423,568.00","65,979,187.36","65,979,187.36","Information Technology","2379504","US67066G1040","NASDAQ"
"BKNG","BOOKING HOLDINGS INC","Equity","0.35","1,906.31","34,498.00","65,763,882.38","65,763,882.38","Consumer Discretionary","BDRXDB4","US09857L1089","NASDAQ"
"NEE","NEXTERA ENERGY INC","Equity","0.34","186.56","348,249.00","64,969,333.44","64,969,333.44","Utilities","2328915","US65339F1012","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","0.33","10.03","6,273,231.00","62,920,506.93","62,920,506.93","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.33","105.52","594,112.00","62,690,698.24","62,690,698.24","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"SBUX","STARBUCKS CORP","Equity","0.33","70.70","880,158.00","62,227,170.60","62,227,170.60","Consumer Discretionary","2842255","US8552441094","NASDAQ"
"GILD","GILEAD SCIENCES INC","Equity","0.32","65.55","941,905.00","61,741,872.75","61,741,872.75","Health Care","2369174","US3755581036","NASDAQ"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Money Market","0.32","1.00","61,713,528.00","61,713,528.06","61,713,528.06","Cash and/or Derivatives","-","US0669224778","-"
"BMY","BRISTOL MYERS SQUIBB","Equity","0.31","50.13","1,190,169.00","59,663,171.97","59,663,171.97","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"ANTM","ANTHEM INC","Equity","0.31","311.30","189,304.00","58,930,335.20","58,930,335.20","Health Care","BSPHGL4","US0367521038","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.31","70.24","838,577.00","58,901,648.48","58,901,648.48","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"CVS","CVS HEALTH CORP","Equity","0.31","62.35","934,524.00","58,267,571.40","58,267,571.40","Health Care","2577609","US1266501006","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.30","138.88","417,015.00","57,915,043.20","57,915,043.20","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"AMT","AMERICAN TOWER REIT CORP","Equity","0.30","176.51","319,115.00","56,326,988.65","56,326,988.65","Real Estate","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.30","51.05","1,101,169.00","56,214,677.45","56,214,677.45","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"UPS","UNITED PARCEL SERVICE INC CLASS B","Equity","0.30","111.76","502,540.00","56,163,870.40","56,163,870.40","Industrials","2517382","US9113121068","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.29","106.61","515,765.00","54,985,706.65","54,985,706.65","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"LMT","LOCKHEED MARTIN CORP","Equity","0.29","304.51","180,514.00","54,968,318.14","54,968,318.14","Industrials","2522096","US5398301094","New York Stock Exchange Inc."
"CI","CIGNA CORP","Equity","0.27","191.87","271,960.00","52,180,965.20","52,180,965.20","Health Care","BHJ0775","US1255231003","New York Stock Exchange Inc."
"DHR","DANAHER CORP","Equity","0.27","112.43","449,757.00","50,566,179.51","50,566,179.51","Health Care","2250870","US2358511028","New York Stock Exchange Inc."
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.26","48.41","1,038,904.00","50,293,342.64","50,293,342.64","Consumer Staples","B8CKK03","US6092071058","NASDAQ"
"GS","GOLDMAN SACHS GROUP INC","Equity","0.26","196.36","253,680.00","49,812,604.80","49,812,604.80","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"ADP","AUTOMATIC DATA PROCESSING INC","Equity","0.25","150.98","320,484.00","48,386,674.32","48,386,674.32","Information Technology","2065308","US0530151036","NASDAQ"
"BDX","BECTON DICKINSON","Equity","0.25","247.69","192,747.00","47,741,504.43","47,741,504.43","Health Care","2087807","US0758871091","New York Stock Exchange Inc."
"BIIB","BIOGEN INC","Equity","0.25","321.17","146,395.00","47,017,682.15","47,017,682.15","Health Care","2455965","US09062X1037","NASDAQ"
"SYK","STRYKER CORP","Equity","0.25","187.58","248,484.00","46,610,628.72","46,610,628.72","Health Care","2853688","US8636671013","New York Stock Exchange Inc."
"DUK","DUKE ENERGY CORP","Equity","0.24","89.59","518,827.00","46,481,710.93","46,481,710.93","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"QCOM","QUALCOMM INC","Equity","0.24","52.35","882,166.00","46,181,390.10","46,181,390.10","Information Technology","2714923","US7475251036","NASDAQ"
"CME","CME GROUP INC CLASS A","Equity","0.24","176.49","257,337.00","45,417,407.13","45,417,407.13","Financials","2965839","US12572Q1058","NASDAQ"
"CELG","CELGENE CORP","Equity","0.24","88.65","510,587.00","45,263,537.55","45,263,537.55","Health Care","2182348","US1510201049","NASDAQ"
"TJX","TJX INC","Equity","0.24","50.13","900,842.00","45,159,209.46","45,159,209.46","Consumer Discretionary","2989301","US8725401090","New York Stock Exchange Inc."
"SLB","SCHLUMBERGER NV","Equity","0.24","44.72","1,008,680.00","45,108,169.60","45,108,169.60","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"CB","CHUBB LTD","Equity","0.24","134.71","333,641.00","44,944,779.11","44,944,779.11","Financials","B3BQMF6","CH0044328745","New York Stock Exchange Inc."
"ISRG","INTUITIVE SURGICAL INC","Equity","0.24","549.87","81,736.00","44,944,174.32","44,944,174.32","Health Care","2871301","US46120E6023","NASDAQ"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Equity","0.23","349.54","126,945.00","44,372,355.30","44,372,355.30","Communication","BZ6VT82","US16119P1084","NASDAQ"
"CSX","CSX CORP","Equity","0.22","72.57","584,668.00","42,429,356.76","42,429,356.76","Industrials","2160753","US1264081035","NASDAQ"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","0.22","124.91","337,607.00","42,170,490.37","42,170,490.37","Financials","2692665","US6934751057","New York Stock Exchange Inc."
"INTU","INTUIT INC","Equity","0.22","235.03","177,408.00","41,696,202.24","41,696,202.24","Information Technology","2459020","US4612021034","NASDAQ"
"WBA","WALGREEN BOOTS ALLIANCE INC","Equity","0.22","70.47","589,702.00","41,556,299.94","41,556,299.94","Consumer Staples","BTN1Y44","US9314271084","NASDAQ"
"CL","COLGATE-PALMOLIVE","Equity","0.22","66.70","620,084.00","41,359,602.80","41,359,602.80","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.22","74.34","552,857.00","41,099,389.38","41,099,389.38","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.21","182.15","224,125.00","40,824,368.75","40,824,368.75","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"BSX","BOSTON SCIENTIFIC CORP","Equity","0.21","40.12","1,002,408.00","40,216,608.96","40,216,608.96","Health Care","2113434","US1011371077","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.21","95.35","420,634.00","40,107,451.90","40,107,451.90","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"SCHW","CHARLES SCHWAB CORP","Equity","0.21","45.72","874,027.00","39,960,514.44","39,960,514.44","Financials","2779397","US8085131055","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.20","185.38","208,939.00","38,733,111.82","38,733,111.82","Industrials","2758051","US7551115071","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.20","50.72","761,331.00","38,614,708.32","38,614,708.32","Communication","BBM4S68","US90130A1016","NASDAQ"
"BLK","BLACKROCK INC","Equity","0.20","435.02","88,253.00","38,391,820.06","38,391,820.06","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"DE","DEERE","Equity","0.20","162.85","235,450.00","38,343,032.50","38,343,032.50","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"GM","GENERAL MOTORS","Equity","0.20","39.62","952,847.00","37,751,798.14","37,751,798.14","Consumer Discretionary","B665KZ5","US37045V1008","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","0.20","50.22","749,019.00","37,615,734.18","37,615,734.18","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"MS","MORGAN STANLEY","Equity","0.19","41.96","882,522.00","37,030,623.12","37,030,623.12","Financials","2262314","US6174464486","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.19","66.60","549,806.00","36,617,079.60","36,617,079.60","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"NSC","NORFOLK SOUTHERN CORP","Equity","0.19","182.94","198,134.00","36,246,633.96","36,246,633.96","Industrials","2641894","US6558441084","New York Stock Exchange Inc."
"SPGI","S&P GLOBAL INC","Equity","0.19","198.15","182,793.00","36,220,432.95","36,220,432.95","Financials","BYV2325","US78409V1044","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.19","119.36","301,237.00","35,955,648.32","35,955,648.32","Real Estate","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.19","52.95","667,724.00","35,355,985.80","35,355,985.80","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"ITW","ILLINOIS TOOL INC","Equity","0.18","143.22","241,479.00","34,584,622.38","34,584,622.38","Industrials","2457552","US4523081093","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.18","41.53","823,841.00","34,214,116.73","34,214,116.73","Information Technology","2588184","US5951121038","NASDAQ"
"EXC","EXELON CORP","Equity","0.18","48.49","701,770.00","34,028,827.30","34,028,827.30","Utilities","2670519","US30161N1019","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.18","92.09","369,007.00","33,981,854.63","33,981,854.63","Financials","2567741","US5717481023","New York Stock Exchange Inc."
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.18","183.06","185,532.00","33,963,487.92","33,963,487.92","Health Care","2931034","US92532F1003","NASDAQ"
"NOC","NORTHROP GRUMMAN CORP","Equity","0.18","287.50","117,707.00","33,840,762.50","33,840,762.50","Industrials","2648806","US6668071029","New York Stock Exchange Inc."
"AGN","ALLERGAN","Equity","0.18","136.60","246,517.00","33,674,222.20","33,674,222.20","Health Care","BY9D546","IE00BY9D5467","New York Stock Exchange Inc."
"ZTS","ZOETIS INC CLASS A","Equity","0.17","93.47","352,362.00","32,935,276.14","32,935,276.14","Health Care","B95WG16","US98978V1035","New York Stock Exchange Inc."
"FDX","FEDEX CORP","Equity","0.17","182.28","177,608.00","32,374,386.24","32,374,386.24","Industrials","2142784","US31428X1063","New York Stock Exchange Inc."
"GD","GENERAL DYNAMICS CORP","Equity","0.17","171.63","188,551.00","32,361,008.13","32,361,008.13","Industrials","2365161","US3695501086","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.17","71.03","455,371.00","32,345,002.13","32,345,002.13","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.17","296.88","106,701.00","31,677,392.88","31,677,392.88","Health Care","2613990","US4523271090","NASDAQ"
"MPC","MARATHON PETROLEUM CORP","Equity","0.17","64.66","487,604.00","31,528,474.64","31,528,474.64","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.16","167.09","185,358.00","30,971,468.22","30,971,468.22","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.16","67.74","456,498.00","30,923,174.52","30,923,174.52","Industrials","2313405","US2910111044","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.16","99.32","311,092.00","30,897,657.44","30,897,657.44","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"HUM","HUMANA INC","Equity","0.16","307.56","100,077.00","30,779,682.12","30,779,682.12","Health Care","2445063","US4448591028","New York Stock Exchange Inc."
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.16","74.87","408,665.00","30,596,748.55","30,596,748.55","Financials","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.16","72.11","421,664.00","30,406,191.04","30,406,191.04","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.16","119.73","253,389.00","30,338,264.97","30,338,264.97","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.16","71.34","424,563.00","30,288,324.42","30,288,324.42","Information Technology","2257019","US1924461023","NASDAQ"
"AON","AON PLC CLASS A","Equity","0.16","172.40","174,851.00","30,144,312.40","30,144,312.40","Financials","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"NOW","SERVICENOW INC","Equity","0.16","230.01","129,254.00","29,729,712.54","29,729,712.54","Information Technology","B80NXX8","US81762P1021","New York Stock Exchange Inc."
"PSX","PHILLIPS","Equity","0.15","96.81","303,737.00","29,404,778.97","29,404,778.97","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.15","51.83","562,229.00","29,140,329.07","29,140,329.07","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.15","81.15","358,850.00","29,120,677.50","29,120,677.50","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"TSLA","TESLA INC","Equity","0.15","291.23","99,635.00","29,016,701.05","29,016,701.05","Consumer Discretionary","B616C79","US88160R1014","NASDAQ"
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.15","178.67","159,478.00","28,493,934.26","28,493,934.26","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.15","82.07","346,718.00","28,455,146.26","28,455,146.26","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.15","94.49","300,417.00","28,386,402.33","28,386,402.33","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"ADI","ANALOG DEVICES INC","Equity","0.15","105.28","268,737.00","28,292,631.36","28,292,631.36","Information Technology","2032067","US0326541051","NASDAQ"
"HCA","HCA HEALTHCARE INC","Equity","0.15","142.01","198,574.00","28,199,493.74","28,199,493.74","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.15","43.01","647,152.00","27,834,007.52","27,834,007.52","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"AMAT","APPLIED MATERIAL INC","Equity","0.15","38.83","714,999.00","27,763,411.17","27,763,411.17","Information Technology","2046552","US0382221051","NASDAQ"
"TGT","TARGET CORP","Equity","0.15","72.03","383,378.00","27,614,717.34","27,614,717.34","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.14","44.76","614,621.00","27,510,435.96","27,510,435.96","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.14","48.90","555,872.00","27,182,140.80","27,182,140.80","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.14","23.39","1,152,360.00","26,953,700.40","26,953,700.40","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.14","74.03","363,849.00","26,935,741.47","26,935,741.47","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"SHW","SHERWIN WILLIAMS","Equity","0.14","439.70","60,857.00","26,758,822.90","26,758,822.90","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.14","100.00","26,591,362.00","26,591,362.48","26,591,362.48","Cash and/or Derivatives","-","-","-"
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.14","173.94","152,645.00","26,551,071.30","26,551,071.30","Health Care","2567116","US28176E1082","New York Stock Exchange Inc."
"KMI","KINDER MORGAN INC","Equity","0.14","19.19","1,380,772.00","26,497,014.68","26,497,014.68","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.14","127.37","207,217.00","26,393,229.29","26,393,229.29","Consumer Discretionary","2210614","US5719032022","NASDAQ"
"VLO","VALERO ENERGY CORP","Equity","0.14","84.48","308,333.00","26,047,971.84","26,047,971.84","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.13","159.83","159,766.00","25,535,399.78","25,535,399.78","Information Technology","2065159","US0527691069","NASDAQ"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.13","107.12","237,661.00","25,458,246.32","25,458,246.32","Information Technology","2769796","US31620M1062","New York Stock Exchange Inc."
"ETN","EATON PLC","Equity","0.13","79.69","318,037.00","25,344,368.53","25,344,368.53","Industrials","B8KQN82","IE00B8KQN827","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.13","93.53","267,420.00","25,011,792.60","25,011,792.60","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"TRV","TRAVELERS COMPANIES INC","Equity","0.13","129.82","192,503.00","24,990,739.46","24,990,739.46","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.13","425.86","58,287.00","24,822,101.82","24,822,101.82","Real Estate","BVLZX12","US29444U7000","NASDAQ"
"F","F MOTOR","Equity","0.13","8.71","2,839,059.00","24,728,203.89","24,728,203.89","Consumer Discretionary","2615468","US3453708600","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.13","84.75","289,902.00","24,569,194.50","24,569,194.50","Information Technology","2342034","US3377381088","NASDAQ"
"EL","ESTEE LAUDER INC CLASS A","Equity","0.13","156.53","156,851.00","24,551,887.03","24,551,887.03","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.13","36.98","659,328.00","24,381,949.44","24,381,949.44","Consumer Discretionary","2293819","US2786421030","NASDAQ"
"REGN","REGENERON PHARMACEUTICALS INC","Equity","0.13","418.62","58,139.00","24,338,148.18","24,338,148.18","Health Care","2730190","US75886F1075","NASDAQ"
"WMB","WILLIAMS INC","Equity","0.13","27.06","883,978.00","23,920,444.68","23,920,444.68","Energy","2967181","US9694571004","New York Stock Exchange Inc."
